,Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Research & Development,Department_Sales,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
10,-0.14873053566820857,0,1.0,0.009771580520319243,0.8375618473729215,2.0,3,-1.675879111453218,0.0,0.889379137725974,3.0,0.0,2,1.0,-0.851486468559215,0.3175123458728644,-1.0705490003309834,-0.6044235389074186,0.0,2.0,1.0,-0.6741368117815628,1.7058005305988224,2.0,-0.3010390451898972,-0.03388508508644714,-0.6772220479640132,-0.29249455255239837,1,0,1,1,0,0
11,-0.8416110914222398,0,1.0,-1.6162921888716761,0.7138826958798588,1.0,1,-1.6742256261570916,3.0,-0.8338211722915934,1.0,1.0,2,2.0,-0.4479744837809529,-0.21693849926266248,-1.0705490003309834,-0.8789325628278714,0.0,3.0,0.0,-0.06897250244074914,0.14938111536473914,2.0,0.44406545617968246,0.2469053568287322,-0.6772220479640132,1.1357093791042128,1,0,0,0,1,1
12,-0.610650906170896,0,1.0,-0.33477546817707005,2.0743533623035484,0.0,1,-1.672572140860965,0.0,-1.7200384745863422,2.0,0.0,6,2.0,-0.7407319056744062,0.1332626339206904,-0.6685967127133354,0.49361255677439225,0.0,3.0,1.0,-0.8254278891167662,-1.4070382998693443,1.0,-0.3010390451898972,-0.5954659689168058,0.6213214458993247,-0.29249455255239837,1,0,1,0,0,0
13,-0.2642106282938804,0,1.0,1.3408634161354132,1.2085993018521095,1.0,3,-1.669265170268712,1.0,1.3324877888733484,2.0,0.0,2,3.0,-0.7978218865428642,-0.7692653668717769,-1.0705490003309834,-1.153441586748324,0.0,2.0,1.0,-1.128010043787173,-0.6288285922523025,2.0,-0.859867421217082,-0.5954659689168058,-0.3525861744981787,-0.5781353388837206,1,0,1,0,0,0
14,-0.9570911840479117,1,1.0,-1.7402299761728954,1.8269950593174231,2.0,1,-1.6676116849725855,2.0,-0.7845868777196628,1.0,0.0,2,2.0,-0.9423737181018003,-0.17963813740832626,0.9392124377572566,-0.3299145149869659,0.0,1.0,0.0,-0.6741368117815628,0.9275908229817807,2.0,-0.4873151705322922,-0.5954659689168058,-0.6772220479640132,-0.29249455255239837,1,0,1,0,1,1
15,-0.8416110914222398,0,1.0,1.4474499132144616,1.455957604838235,3.0,1,-1.665958199676459,1.0,-0.7353525831477323,3.0,2.0,4,0.0,0.8735443933621158,-0.5669988763635462,-0.6685967127133354,-1.153441586748324,0.0,2.0,1.0,-0.06897250244074914,-1.4070382998693443,2.0,0.6303415815220774,1.3700671244894496,1.9198649397626628,1.1357093791042128,1,0,0,0,0,0
16,-0.4951708135452242,0,1.0,-1.1676373988412627,-0.5229088190507681,1.0,1,-1.6643047143803325,0.0,0.6924419594382519,3.0,0.0,6,1.0,-0.652356615290033,0.1167941722717948,-1.0705490003309834,-0.8789325628278714,0.0,3.0,2.0,-0.5228457344463594,1.7058005305988224,1.0,-0.11476291984750231,-0.5954659689168058,-0.6772220479640132,0.27878702011024603,1,0,1,0,0,1
17,-1.649971739801943,0,0.0,0.7881008847719756,0.8375618473729215,1.0,3,-1.6626512290842062,3.0,1.4801906725891398,3.0,0.0,2,3.0,-0.7352512675110342,-0.9711095891326001,-0.6685967127133354,-0.6044235389074186,0.0,1.0,2.0,-1.4305921984575798,-0.6288285922523025,1.0,-1.046143546559477,-1.1570468527471645,-0.6772220479640132,-1.149416911546365,1,0,1,0,0,1
19,0.19770974220880705,0,1.0,-1.0759234362383607,-0.8939462735299563,2.0,1,-1.659344258491953,3.0,-1.0307583505793154,2.0,0.0,6,3.0,-0.5048361047259372,-1.3959114460246254,0.9392124377572566,-1.153441586748324,0.0,2.0,0.0,-0.6741368117815628,0.14938111536473914,2.0,-0.6735912958746871,-0.5954659689168058,-0.3525861744981787,-0.5781353388837206,1,0,1,0,1,1
20,-1.4190115545505992,0,0.0,-0.3273392009389969,0.219166089907608,1.0,4,-1.6560372878997,0.0,1.4801906725891398,3.0,1.0,4,2.0,-0.4895359898531904,-0.8433030662505726,-1.0705490003309834,0.7681215806948449,0.0,3.0,1.0,-0.8254278891167662,1.7058005305988224,1.0,-0.4873151705322922,-0.5954659689168058,-0.3525861744981787,-0.29249455255239837,1,0,0,0,0,0
21,-0.03325044304253669,1,1.0,1.023582680644292,-0.028192213078517395,3.0,1,-1.6543838026035735,2.0,0.790910548582113,1.0,0.0,8,0.0,-0.6274653836313853,-1.0186851450071874,1.7431170129925528,2.1406667002971087,1.0,1.0,0.0,-0.06897250244074914,0.9275908229817807,2.0,-0.3010390451898972,-0.3146755270016265,-0.6772220479640132,-0.29249455255239837,0,1,1,0,1,0
22,-0.2642106282938804,0,1.0,-0.9569431604291903,-0.2755505160646428,3.0,1,-1.652730317307447,0.0,-0.6368839940038714,2.0,2.0,5,1.0,1.3334612792384144,0.9951121268795609,-1.0705490003309834,-1.153441586748324,0.0,2.0,0.0,0.3849007295648611,0.9275908229817807,2.0,1.0028938322068672,0.5276957987439115,-0.027950301032344218,1.9926317380981793,1,0,0,0,1,0
23,-1.7654518324276147,0,1.0,-1.026348321317873,0.7138826958798588,1.0,1,-1.6494233467151942,2.0,1.4801906725891398,2.0,0.0,6,3.0,-1.124148217186971,0.711910888951544,-0.6685967127133354,-0.3299145149869659,0.0,3.0,0.0,-1.5818832757927832,2.484010238215864,2.0,-1.2324196719018718,-1.1570468527471645,-0.6772220479640132,-1.149416911546365,1,0,1,0,1,0
24,-0.2642106282938804,1,1.0,-0.26289155154236293,-0.3992296675577055,0.0,3,-1.6477698614190677,1.0,0.8401448431540435,2.0,0.0,6,0.0,-0.7295422694241883,0.40520338525117183,-0.26664442509568737,-1.153441586748324,0.0,2.0,0.0,-0.371554657111156,-0.6288285922523025,2.0,-0.4873151705322922,-0.5954659689168058,-0.3525861744981787,-0.29249455255239837,1,0,1,0,1,0
25,1.929911131593885,0,1.0,1.1822230483898526,-0.5229088190507681,2.0,4,-1.6461163761229411,2.0,-0.3907125211442189,2.0,4.0,3,2.0,2.954816735902625,-0.4909905918301818,0.5372601501396086,-1.153441586748324,0.0,3.0,1.0,2.3516847349225056,0.14938111536473914,1.0,1.375446082891657,2.4932288921501673,0.6213214458993247,1.1357093791042128,1,0,0,0,0,0
26,-0.4951708135452242,1,2.0,0.7930583962640244,0.8375618473729215,0.0,1,-1.6444628908268146,1.0,0.29856760286280803,0.0,0.0,6,0.0,-0.510545102812783,-1.343127915098678,-0.6685967127133354,1.8661576763766559,1.0,1.0,0.0,-0.06897250244074914,1.7058005305988224,2.0,0.6303415815220774,-0.5954659689168058,1.2705931928309937,0.8500685927728905,1,0,0,0,1,1
27,0.6596301127114945,0,1.0,-0.282721597510558,-0.1518713645715801,3.0,2,-1.6411559202345616,2.0,-0.8830554668635239,2.0,1.0,7,1.0,0.15306883480217426,0.9782213969832577,-1.0705490003309834,-1.153441586748324,0.0,3.0,1.0,-0.06897250244074914,-0.6288285922523025,2.0,0.44406545617968246,0.8084862406590909,0.6213214458993247,-0.5781353388837206,0,1,1,1,0,0
28,0.8905902979628383,0,1.0,-0.813175327159776,-0.2755505160646428,3.0,3,-1.639502434938435,0.0,-1.1784612342951069,1.0,2.0,0,3.0,0.9347448528531029,-1.707263900446481,0.13530786252196061,-0.3299145149869659,0.0,3.0,1.0,2.049102580252099,0.9275908229817807,2.0,2.8656550856308165,0.5276957987439115,0.9459573193651591,3.7064764560861128,1,0,0,1,0,0
29,1.121550483214182,0,1.0,-0.24801901706621662,-0.8939462735299563,3.0,2,-1.636195464346182,1.0,0.8401448431540435,2.0,4.0,3,0.0,2.9212478271519715,1.2103281769749574,0.13530786252196061,-0.8789325628278714,0.0,3.0,0.0,1.7465204255816917,-0.6288285922523025,1.0,-0.859867421217082,-0.5954659689168058,-0.027950301032344218,-0.8637761252150428,0,1,0,0,1,0
30,-0.3796907209195523,0,1.0,0.29482849131312333,-0.8939462735299563,2.0,3,-1.6345419790500557,2.0,0.593973370294391,2.0,0.0,2,3.0,-0.8355012739160467,-1.0631640670674525,0.5372601501396086,-1.153441586748324,0.0,3.0,0.0,-0.5228457344463594,0.14938111536473914,2.0,-1.046143546559477,-0.8762564108319851,-0.6772220479640132,-1.149416911546365,1,0,1,0,1,0
31,0.8905902979628383,0,1.0,1.6209628154361684,0.09548693841454531,3.0,4,-1.6328884937539292,3.0,-1.2276955288670373,2.0,1.0,0,3.0,0.07085926235159455,0.6893899157564731,-0.26664442509568737,-0.6044235389074186,0.0,3.0,0.0,-0.22026357977595257,1.7058005305988224,3.0,-0.4873151705322922,-0.5954659689168058,-0.3525861744981787,-0.29249455255239837,1,0,1,1,0,1
32,-0.726130998796568,0,1.0,-1.685697349760359,-0.028192213078517395,1.0,3,-1.6312350084578027,3.0,0.8401448431540435,1.0,0.0,2,2.0,-0.9017256517234581,0.26655864401901647,-0.6685967127133354,-0.6044235389074186,0.0,0.0,0.0,-0.06897250244074914,1.7058005305988224,2.0,0.6303415815220774,-1.1570468527471645,-0.3525861744981787,1.1357093791042128,1,0,1,0,1,0
33,0.31318983483447893,1,1.0,0.22294457467841622,-0.5229088190507681,2.0,5,-1.6295815231616761,3.0,-0.48918111028807987,2.0,1.0,8,3.0,-0.9291288425403179,-1.5325856021022122,0.13530786252196061,-0.3299145149869659,0.0,2.0,1.0,1.2926471935760815,2.484010238215864,3.0,-1.046143546559477,-1.1570468527471645,-0.6772220479640132,-1.149416911546365,0,1,1,1,0,0
34,-1.4190115545505992,1,1.0,0.019686603504416776,-1.017625425023019,2.0,3,-1.6246210672732966,1.0,-0.2430096374284274,2.0,0.0,6,3.0,-0.8818583383812346,-1.5769237680800081,-0.26664442509568737,0.21910353285393955,0.0,0.0,1.0,-0.6741368117815628,-0.6288285922523025,1.0,-0.859867421217082,-1.1570468527471645,-0.027950301032344218,-1.149416911546365,1,0,1,1,0,1
35,0.7751102053371665,0,1.0,1.1599142466756331,-0.8939462735299563,1.0,3,-1.62296758197717,3.0,0.29856760286280803,3.0,0.0,6,2.0,-0.8014756453184456,1.0837884588351527,-0.6685967127133354,-0.8789325628278714,0.0,3.0,2.0,-0.6741368117815628,0.14938111536473914,1.0,-0.3010390451898972,-0.3146755270016265,-0.3525861744981787,-0.006853766221076155,1,0,0,0,0,0
36,1.5834708537168696,1,1.0,0.15849692528178225,-0.7702671220368936,1.0,2,-1.6213140966810435,0.0,0.9878477268698349,1.0,0.0,8,2.0,-0.79279796822644,-1.4657264629293454,-0.6685967127133354,-0.3299145149869659,0.0,2.0,0.0,-1.128010043787173,-0.6288285922523025,2.0,-0.6735912958746871,-0.5954659689168058,-0.6772220479640132,-0.5781353388837206,0,1,1,1,0,1
37,-0.14873053566820857,0,1.0,0.2105507959482943,-0.8939462735299563,2.0,2,-1.6180071260887907,3.0,1.5294249671610705,2.0,0.0,8,3.0,-0.9455707570304339,-0.6385029662578964,-0.6685967127133354,-0.6044235389074186,0.0,0.0,0.0,-1.2793011211223764,0.14938111536473914,2.0,-0.859867421217082,-0.5954659689168058,-0.027950301032344218,-0.5781353388837206,0,1,0,1,0,0
38,-0.03325044304253669,0,1.0,0.11635807759936773,-0.5229088190507681,3.0,1,-1.6147001554965377,1.0,0.790910548582113,1.0,0.0,6,0.0,-0.6247250645496992,-0.1620436270996771,2.5470215882278486,-0.3299145149869659,0.0,3.0,1.0,-0.6741368117815628,0.14938111536473914,3.0,-1.046143546559477,-0.8762564108319851,-0.6772220479640132,-1.149416911546365,1,0,0,1,0,1
39,-0.3796907209195523,0,2.0,0.8327184882004145,-1.017625425023019,2.0,1,-1.6130466702004111,2.0,-1.1784612342951069,3.0,1.0,7,0.0,-0.17782469431140904,-1.5525729658128375,-0.26664442509568737,1.0426306046152978,0.0,0.0,2.0,-0.06897250244074914,0.14938111536473914,2.0,-0.3010390451898972,-0.3146755270016265,-0.3525861744981787,-0.29249455255239837,0,1,0,1,0,0
40,-0.14873053566820857,0,1.0,-0.845399151858093,-0.6465879705438309,1.0,4,-1.6113931849042846,2.0,0.4462704865785995,2.0,0.0,2,3.0,-0.9599574322092853,-0.466358277398073,-0.6685967127133354,-0.8789325628278714,0.0,2.0,1.0,-1.4305921984575798,0.14938111536473914,2.0,-1.046143546559477,-1.1570468527471645,-0.6772220479640132,-1.149416911546365,1,0,1,0,0,0
41,-1.0725712766735835,0,1.0,1.0781153070568283,-0.8939462735299563,3.0,1,-1.609739699608158,3.0,-1.6215698854424812,2.0,0.0,2,0.0,-0.8708970620544907,0.7729990287431739,-0.6685967127133354,-0.6044235389074186,0.0,3.0,1.0,-1.4305921984575798,2.484010238215864,2.0,-1.046143546559477,-1.1570468527471645,-0.6772220479640132,-1.149416911546365,1,0,0,0,0,0
42,-1.1880513692992554,1,1.0,1.3681297293416812,1.9506742108104858,2.0,1,-1.6080862143120316,0.0,-0.8830554668635239,0.0,0.0,2,2.0,-0.8818583383812346,-0.515904418427229,-0.6685967127133354,-0.8789325628278714,0.0,2.0,0.0,-1.4305921984575798,-0.6288285922523025,1.0,-1.046143546559477,-1.1570468527471645,-0.6772220479640132,-0.8637761252150428,1,0,1,0,1,0
43,-1.0725712766735835,0,2.0,0.4683413935348302,-0.1518713645715801,2.0,1,-1.606432729015905,3.0,-1.4246327071547593,2.0,2.0,7,2.0,0.5871810493259298,-1.5832577917911217,-0.6685967127133354,-0.055405491066513185,0.0,3.0,0.0,-0.22026357977595257,-2.185248007486386,2.0,0.44406545617968246,1.0892766825742701,-0.3525861744981787,0.8500685927728905,0,1,1,0,1,0
44,-0.726130998796568,0,2.0,-0.20835892512982648,-1.017625425023019,1.0,3,-1.6047792437197788,2.0,-0.3907125211442189,2.0,1.0,2,3.0,-0.4895359898531904,-0.48451581203659894,-0.6685967127133354,2.1406667002971087,1.0,3.0,0.0,0.23360965222965768,-0.6288285922523025,2.0,1.0028938322068672,1.0892766825742701,0.29668557243349025,0.8500685927728905,1,0,0,0,1,0
45,0.5441500200858227,1,1.0,1.3755659965797544,0.3428452414006707,2.0,5,-1.6031257584236522,1.0,-0.8338211722915934,2.0,4.0,5,2.0,3.0578070613893233,0.28950188546149497,-0.6685967127133354,-0.8789325628278714,0.0,3.0,0.0,1.8978115029168952,-2.185248007486386,2.0,2.8656550856308165,3.0548097759805257,4.192316054023504,1.1357093791042128,1,0,0,1,0,0
46,-0.2642106282938804,0,0.0,0.6443330515025614,1.7033159078243605,3.0,2,-1.5998187878313992,1.0,0.29856760286280803,2.0,1.0,7,2.0,-0.3623395124782657,-0.5896606056410864,-1.0705490003309834,1.3171396285357504,1.0,2.0,0.0,-0.06897250244074914,-0.6288285922523025,2.0,0.44406545617968246,0.2469053568287322,1.9198649397626628,0.8500685927728905,0,1,1,0,1,0
47,0.08222964958313518,0,1.0,-0.9842094736354584,1.2085993018521095,1.0,1,-1.5981653025352727,1.0,0.34780189743473855,2.0,0.0,6,1.0,-0.7153839541688107,-0.562494681724532,0.5372601501396086,1.5916486524562032,1.0,0.0,0.0,-0.371554657111156,-1.4070382998693443,2.0,-1.046143546559477,-1.1570468527471645,-0.6772220479640132,-1.149416911546365,1,0,1,1,0,0
48,1.121550483214182,0,2.0,1.0062313904221214,-0.5229088190507681,3.0,2,-1.5965118172391461,0.0,1.5786592617330009,2.0,1.0,7,3.0,-0.08739416461577136,0.8757509689456849,0.5372601501396086,1.5916486524562032,1.0,2.0,0.0,0.5361918069000645,0.9275908229817807,2.0,0.44406545617968246,0.5276957987439115,-0.6772220479640132,1.1357093791042128,0,1,1,0,1,1
49,-0.14873053566820857,0,1.0,1.0508489938505603,-0.1518713645715801,0.0,1,-1.5948583319430196,3.0,-1.4738670017266897,3.0,0.0,2,3.0,-0.8873389765446066,-1.3134283816976782,-0.6685967127133354,1.0426306046152978,0.0,3.0,0.0,-1.4305921984575798,-0.6288285922523025,2.0,-1.046143546559477,-1.1570468527471645,-0.6772220479640132,-0.8637761252150428,1,0,1,1,0,0
50,1.3525106684655257,1,1.0,-0.4438407210021429,-1.017625425023019,1.0,1,-1.593204846646893,0.0,1.5786592617330009,1.0,2.0,2,2.0,-0.17668289469403986,0.7137407180236435,2.5470215882278486,-0.6044235389074186,0.0,3.0,0.0,1.8978115029168952,-0.6288285922523025,2.0,-1.046143546559477,-1.1570468527471645,-0.6772220479640132,-1.149416911546365,1,0,1,0,1,1
51,-0.9570911840479117,1,1.0,1.5589939217855588,-0.5229088190507681,3.0,5,-1.5915513613507668,2.0,-0.7845868777196628,2.0,0.0,2,2.0,-0.6197011462332749,-0.42849489121386,-0.6685967127133354,-0.6044235389074186,0.0,2.0,0.0,-1.2793011211223764,0.14938111536473914,1.0,-0.859867421217082,-0.5954659689168058,-0.027950301032344218,-0.5781353388837206,1,0,1,0,1,1
52,0.8905902979628383,0,1.0,1.6928467320708755,-1.017625425023019,4.0,2,-1.5865909054623872,1.0,0.4462704865785995,2.0,1.0,7,0.0,-0.1600126202804501,-1.4377160025179758,0.9392124377572566,1.5916486524562032,1.0,2.0,1.0,-0.22026357977595257,-0.6288285922523025,1.0,-0.4873151705322922,-0.3146755270016265,-0.3525861744981787,-0.29249455255239837,0,1,0,0,0,1
53,-0.14873053566820857,0,0.0,0.7236532353753417,0.219166089907608,1.0,3,-1.5832839348701342,2.0,0.6432076648663215,1.0,2.0,0,0.0,0.8516218407086279,-0.833450140477729,-0.26664442509568737,-0.6044235389074186,0.0,2.0,1.0,-0.06897250244074914,0.14938111536473914,2.0,-0.4873151705322922,-1.1570468527471645,-0.027950301032344218,-0.29249455255239837,1,0,1,1,0,1
54,-1.1880513692992554,0,1.0,1.5813027234997783,1.7033159078243605,2.0,2,-1.5799769642778811,2.0,-0.9322897614354544,1.0,1.0,7,3.0,-0.45619544102601084,1.0152402466726556,1.7431170129925528,1.0426306046152978,0.0,2.0,1.0,-0.8254278891167662,-0.6288285922523025,1.0,-0.859867421217082,-0.5954659689168058,-0.6772220479640132,-1.149416911546365,0,1,0,1,0,1
55,-0.3796907209195523,0,2.0,-0.7189826088108494,-1.017625425023019,1.0,1,-1.5783234789817546,0.0,1.5786592617330009,2.0,2.0,5,3.0,1.6677802072041052,0.12988448794142976,-0.6685967127133354,-0.8789325628278714,0.0,2.0,0.0,0.6874828842352679,-1.4070382998693443,2.0,1.561722208234052,2.7740193340653465,1.9198649397626628,2.2782725244295015,1,0,0,0,1,1
56,-0.14873053566820857,0,2.0,0.1188368333453921,1.0849201503590469,4.0,1,-1.5766699936856283,1.0,0.24933330829087752,2.0,2.0,7,0.0,0.6655085030774543,-0.4493267914193006,-0.6685967127133354,1.8661576763766559,1.0,3.0,1.0,-0.22026357977595257,0.14938111536473914,1.0,0.44406545617968246,1.0892766825742701,-0.3525861744981787,1.1357093791042128,0,1,1,1,0,0
57,-0.14873053566820857,0,1.0,0.8351972439464389,1.7033159078243605,3.0,3,-1.5750165083895018,2.0,-1.7692727691582728,2.0,0.0,2,0.0,-0.4888509100827689,0.25037169453505925,0.13530786252196061,-0.055405491066513185,0.0,2.0,1.0,-0.9767189664519697,0.14938111536473914,2.0,-0.859867421217082,-0.5954659689168058,-0.027950301032344218,-0.5781353388837206,1,0,0,1,0,1
58,-0.610650906170896,0,1.0,-0.3719568043674358,-0.2755505160646428,3.0,1,-1.5733630230933753,3.0,-0.8830554668635239,2.0,1.0,2,3.0,-0.05473869555901332,-0.6608831833704981,0.13530786252196061,1.8661576763766559,1.0,3.0,1.0,-0.06897250244074914,0.14938111536473914,1.0,0.07151320549489262,0.8084862406590909,-0.3525861744981787,0.8500685927728905,1,0,1,0,0,0
59,0.08222964958313518,0,1.0,0.7682708388037806,-1.017625425023019,3.0,1,-1.5717095377972488,0.0,-0.7353525831477323,1.0,1.0,4,2.0,-0.036926621528054385,-1.6235140313773109,-0.6685967127133354,0.7681215806948449,0.0,2.0,1.0,-0.5228457344463594,-0.6288285922523025,3.0,0.07151320549489262,0.2469053568287322,-0.6772220479640132,0.8500685927728905,1,0,1,0,0,0
60,-0.4951708135452242,0,1.0,-0.9371131144609952,-1.017625425023019,2.0,3,-1.5700560525011222,0.0,-1.6215698854424812,2.0,1.0,4,3.0,0.0016662055390233097,-0.47100322811955636,-0.6685967127133354,1.8661576763766559,1.0,1.0,1.0,-0.22026357977595257,0.14938111536473914,2.0,0.44406545617968246,1.0892766825742701,1.5952290662968283,1.1357093791042128,1,0,1,1,0,1
61,0.19770974220880705,0,2.0,-0.37691431585948454,2.4453908167827363,4.0,1,-1.5684025672049957,3.0,-0.7845868777196628,2.0,1.0,2,3.0,-0.8560536670286916,-1.234041951185053,-0.6685967127133354,-1.153441586748324,0.0,3.0,0.0,-0.06897250244074914,-0.6288285922523025,2.0,0.6303415815220774,-0.3146755270016265,2.2445008132284974,1.421350165435535,1,0,0,0,1,0
62,1.5834708537168696,0,1.0,0.45594761480470825,-0.2755505160646428,1.0,3,-1.5667490819088692,1.0,-1.1292269397231762,1.0,4.0,5,2.0,2.8739773229928884,0.34876019618102533,0.9392124377572566,-0.8789325628278714,0.0,3.0,1.0,2.8055579669281157,-0.6288285922523025,1.0,3.7970357123427907,-0.3146755270016265,3.543044307091835,1.1357093791042128,1,0,0,0,0,1
63,2.6227916873479162,0,1.0,1.5614726775315833,1.9506742108104858,2.0,1,-1.5650955966127427,0.0,1.6278935563049315,2.0,2.0,7,0.0,0.33849709266292627,-1.6706673190044907,1.7431170129925528,-1.153441586748324,0.0,3.0,0.0,2.654266889592912,0.14938111536473914,1.0,2.6793789602884215,3.335600217895705,1.5952290662968283,1.421350165435535,0,1,0,0,1,0
64,-0.03325044304253669,0,1.0,1.0359764593744138,-0.1518713645715801,2.0,5,-1.5617886260204898,2.0,-0.3414782265722884,2.0,2.0,0,2.0,0.9000341444850803,-0.8475257487246484,-0.6685967127133354,-0.6044235389074186,0.0,1.0,3.0,0.9900650389056748,-0.6288285922523025,2.0,1.9342744589188419,2.7740193340653465,3.2184084336260006,1.1357093791042128,1,0,0,0,0,0
65,2.160871316845229,0,1.0,0.07669798566297759,-0.1518713645715801,2.0,3,-1.5601351407243633,3.0,-1.6215698854424812,2.0,3.0,3,2.0,1.9641913878731396,0.7751103699802118,-0.26664442509568737,-0.3299145149869659,0.0,2.0,3.0,1.5952293482464883,-0.6288285922523025,2.0,-0.3010390451898972,-1.1570468527471645,-0.6772220479640132,-0.5781353388837206,1,0,0,0,0,1
66,-0.03325044304253669,0,2.0,0.9665712984857312,0.219166089907608,2.0,1,-1.5584816554282368,1.0,1.4309563780172094,1.0,1.0,4,1.0,0.07862349974970487,1.1869626672850713,-0.6685967127133354,-0.6044235389074186,0.0,2.0,0.0,-0.6741368117815628,0.14938111536473914,2.0,-0.11476291984750231,0.2469053568287322,-0.6772220479640132,-0.29249455255239837,1,0,1,0,1,0
